industry,skills,title
Computer Software,Solution Architecture,"  Big Data Consulting Architect

"
Computer Software,Architecture,"  Big Data Consulting Architect

"
Computer Software,Big Data,"  Big Data Consulting Architect

"
Computer Software,Apache Kafka,"  Big Data Consulting Architect

"
Computer Software,Microsoft Azure Machine Learning,"  Big Data Consulting Architect

"
Retail,Python (Programming Language),"  Data Scientist

"
Retail,Data Analysis,"  Data Scientist

"
Retail,Data Science,"  Data Scientist

"
Retail,Decision Sciences,"  Data Scientist

"
Retail,Cloud Computing,"  Data Scientist

"
Retail,Statistical Modeling,"  Data Scientist

"
Retail,Communication,"  Data Scientist

"
Retail,Customer Analysis,"  Data Scientist

"
Retail,Machine Learning,"  Data Scientist

"
Retail,Marketing Analytics,"  Data Scientist

"
Hospital & Health Care,SQL,"  Big Data Developer

"
Hospital & Health Care,Informatica,"  Big Data Developer

"
Hospital & Health Care,Azure Data Lake,"  Big Data Developer

"
Hospital & Health Care,Big Data,"  Big Data Developer

"
Hospital & Health Care,Amazon Web Services (AWS),"  Big Data Developer

"
Computer Software,Python (Programming Language),"  Principal Data Scientist

"
Computer Software,Statistics,"  Principal Data Scientist

"
Computer Software,Reinforcement Learning,"  Principal Data Scientist

"
Computer Software,Apache Spark,"  Principal Data Scientist

"
Computer Software,ML,"  Principal Data Scientist

"
Computer Software,Machine Learning,"  Principal Data Scientist

"
Computer Software,Cross-functional Team Leadership,"  Principal Data Scientist

"
Computer Software,Contextual Research,"  Principal Data Scientist

"
Computer Software,TensorFlow,"  Principal Data Scientist

"
Computer Software,Optimization Models,"  Principal Data Scientist

"
Computer Software,Bachelor's Degree,"  Principal Data Scientist

"
Building Materials,SQL,"  Data Scientist

"
Building Materials,Analytical Skills,"  Data Scientist

"
Building Materials,Data Analysis,"  Data Scientist

"
Building Materials,Data Mining,"  Data Scientist

"
Building Materials,Data Science,"  Data Scientist

"
Building Materials,Big Data,"  Data Scientist

"
Building Materials,"Extract, Transform, Load (ETL)","  Data Scientist

"
Building Materials,C#,"  Data Scientist

"
Building Materials,Data Modeling,"  Data Scientist

"
Building Materials,Data Warehousing,"  Data Scientist

"
Building Materials,Bachelor's Degree,"  Data Scientist

"
Information Technology and Services,Writing,"  Data Analyst (Contract)

"
Information Technology and Services,Data Analysis,"  Data Analyst (Contract)

"
Information Technology and Services,Statistics,"  Data Analyst (Contract)

"
Information Technology and Services,Graphics,"  Data Analyst (Contract)

"
Information Technology and Services,Government,"  Data Analyst (Contract)

"
Information Technology and Services,Communication,"  Data Analyst (Contract)

"
Information Technology and Services,XML,"  Data Analyst (Contract)

"
Information Technology and Services,Security,"  Data Analyst (Contract)

"
Information Technology and Services,Business Intelligence,"  Data Analyst (Contract)

"
Information Technology and Services,Public Policy,"  Data Analyst (Contract)

"
Information Technology and Services,Bachelor's Degree,"  Data Analyst (Contract)

"
Computer Software,Python (Programming Language),"  Data Scientist (Python)

"
Computer Software,SQL,"  Data Scientist (Python)

"
Computer Software,Data Visualization,"  Data Scientist (Python)

"
Computer Software,Data Science,"  Data Scientist (Python)

"
Computer Software,R,"  Data Scientist (Python)

"
Computer Software,Statistics,"  Data Scientist (Python)

"
Computer Software,Manufacturing,"  Data Scientist (Python)

"
Computer Software,Software as a Service (SaaS),"  Data Scientist (Python)

"
Computer Software,Engineering,"  Data Scientist (Python)

"
Computer Software,Workflow Management,"  Data Scientist (Python)

"
Computer Software,Bachelor's Degree,"  Data Scientist (Python)

"
Oil & Energy,Management,"  Data Analyst

"
Oil & Energy,Petroleum,"  Data Analyst

"
Oil & Energy,Gas,"  Data Analyst

"
Oil & Energy,Earth Science,"  Data Analyst

"
Oil & Energy,Oil & Gas Industry,"  Data Analyst

"
Oil & Energy,Spotfire,"  Data Analyst

"
Oil & Energy,Engineering,"  Data Analyst

"
Oil & Energy,Machine Learning,"  Data Analyst

"
Oil & Energy,Leadership,"  Data Analyst

"
Oil & Energy,Upstream,"  Data Analyst

"
Oil & Energy,Bachelor's Degree,"  Data Analyst

"
Investment Banking,Hive,"  Big Data Developer

"
Investment Banking,Software,"  Big Data Developer

"
Investment Banking,Java,"  Big Data Developer

"
Investment Banking,System Deployment,"  Big Data Developer

"
Investment Banking,Apache Spark,"  Big Data Developer

"
Investment Banking,Hadoop,"  Big Data Developer

"
Investment Banking,Big Data,"  Big Data Developer

"
Investment Banking,Business Analysis,"  Big Data Developer

"
Investment Banking,Scala,"  Big Data Developer

"
Investment Banking,Testing,"  Big Data Developer

"
Information Technology and Services,Python (Programming Language),"  Sr. Director, Data Science

"
Information Technology and Services,Data Science,"  Sr. Director, Data Science

"
Information Technology and Services,Neuro-Linguistic Programming (NLP),"  Sr. Director, Data Science

"
Information Technology and Services,Business,"  Sr. Director, Data Science

"
Information Technology and Services,Artificial Intelligence (AI),"  Sr. Director, Data Science

"
Information Technology and Services,Architectural Design,"  Sr. Director, Data Science

"
Information Technology and Services,Machine Learning,"  Sr. Director, Data Science

"
Information Technology and Services,Leadership,"  Sr. Director, Data Science

"
Information Technology and Services,Natural Language Processing (NLP),"  Sr. Director, Data Science

"
Information Technology and Services,Law,"  Sr. Director, Data Science

"
Information Technology and Services,Master's Degree,"  Sr. Director, Data Science

"
Computer Software,Python (Programming Language),"  Data Scientist

"
Computer Software,Java,"  Data Scientist

"
Computer Software,Life Sciences,"  Data Scientist

"
Computer Software,Apache Spark,"  Data Scientist

"
Computer Software,Agile Methodologies,"  Data Scientist

"
Computer Software,Machine Learning,"  Data Scientist

"
Computer Software,Sales Operations,"  Data Scientist

"
Computer Software,Strategy,"  Data Scientist

"
Computer Software,Databases,"  Data Scientist

"
Computer Software,Testing,"  Data Scientist

"
Computer Software,Master's Degree,"  Data Scientist

"
Marketing and Advertising,Python (Programming Language),"  Lead Data Scientist

"
Marketing and Advertising,Analytical Skills,"  Lead Data Scientist

"
Marketing and Advertising,Data Science,"  Lead Data Scientist

"
Marketing and Advertising,Analytics,"  Lead Data Scientist

"
Marketing and Advertising,Distributed Systems,"  Lead Data Scientist

"
Marketing and Advertising,Statistics,"  Lead Data Scientist

"
Marketing and Advertising,Storytelling,"  Lead Data Scientist

"
Marketing and Advertising,Communication,"  Lead Data Scientist

"
Marketing and Advertising,Machine Learning,"  Lead Data Scientist

"
Marketing and Advertising,Business Strategy,"  Lead Data Scientist

"
Retail,Analytical Skills,"  Senior Data Scientist

"
Retail,Statistics,"  Senior Data Scientist

"
Retail,Internal Audit,"  Senior Data Scientist

"
Retail,Performance Management,"  Senior Data Scientist

"
Retail,Communication,"  Senior Data Scientist

"
Retail,SAS,"  Senior Data Scientist

"
Retail,Financial Analysis,"  Senior Data Scientist

"
Retail,Business Analysis,"  Senior Data Scientist

"
Retail,Economics,"  Senior Data Scientist

"
Retail,Marketing,"  Senior Data Scientist

"
Retail,Bachelor's Degree,"  Senior Data Scientist

"
Computer Software,Python (Programming Language),"  Data Scientist

"
Computer Software,SQL,"  Data Scientist

"
Computer Software,Data Analysis,"  Data Scientist

"
Computer Software,Statistics,"  Data Scientist

"
Computer Software,Insurance,"  Data Scientist

"
Computer Software,Communication,"  Data Scientist

"
Computer Software,Cross-functional Team Leadership,"  Data Scientist

"
Computer Software,Leadership,"  Data Scientist

"
Computer Software,Economics,"  Data Scientist

"
Computer Software,Databases,"  Data Scientist

"
Computer Software,Bachelor's Degree,"  Data Scientist

"
Internet,Python (Programming Language),"  Senior Data Scientist

"
Internet,SQL,"  Senior Data Scientist

"
Internet,Data Science,"  Senior Data Scientist

"
Internet,Statistics,"  Senior Data Scientist

"
Internet,Research,"  Senior Data Scientist

"
Internet,E-commerce,"  Senior Data Scientist

"
Internet,Advertising,"  Senior Data Scientist

"
Internet,Communication,"  Senior Data Scientist

"
Internet,Data Conversion,"  Senior Data Scientist

"
Internet,Problem Solving,"  Senior Data Scientist

"
Internet,Doctor of Philosophy,"  Senior Data Scientist

"
Computer Software,Python (Programming Language),"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,R,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Reinforcement Learning,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Virtualization,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Statistical Modeling,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Engineering,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Artificial Intelligence (AI),"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Machine Learning,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Predictive Modeling,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Algorithms,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Computer Software,Master's Degree,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS

"
Financial Services,Capital Markets,"  Data Scientist

"
Financial Services,Financial Services,"  Data Scientist

"
Financial Services,Research,"  Data Scientist

"
Financial Services,Statistics,"  Data Scientist

"
Financial Services,Agile Methodologies,"  Data Scientist

"
Financial Services,Machine Learning,"  Data Scientist

"
Financial Services,Rapid Prototyping,"  Data Scientist

"
Financial Services,Asset Management,"  Data Scientist

"
Financial Services,Core Banking,"  Data Scientist

"
Financial Services,Apache,"  Data Scientist

"
Financial Services,Bachelor's Degree,"  Data Scientist

"
Insurance,Data Science,"  Data Scientist

"
Insurance,Business,"  Data Scientist

"
Insurance,Research,"  Data Scientist

"
Insurance,Legal Liability,"  Data Scientist

"
Insurance,Insurance,"  Data Scientist

"
Insurance,Workers Compensation,"  Data Scientist

"
Insurance,Actuarial Science,"  Data Scientist

"
Insurance,Underwriting,"  Data Scientist

"
Insurance,Predictive Modeling,"  Data Scientist

"
Insurance,Web Analytics,"  Data Scientist

"
Insurance,Doctor of Philosophy,"  Data Scientist

"
Staffing and Recruiting,Python (Programming Language),"  Senior Data Science Recruiter

"
Staffing and Recruiting,Management,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Data Science,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Research,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Java,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Machine Learning,"  Senior Data Science Recruiter

"
Staffing and Recruiting,"Extract, Transform, Load (ETL)","  Senior Data Science Recruiter

"
Staffing and Recruiting,Recruiting,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Quantitative Investing,"  Senior Data Science Recruiter

"
Staffing and Recruiting,Training,"  Senior Data Science Recruiter

"
Information Technology and Services,Python (Programming Language),"  Junior Data Scientist - Top Secret clearance required

"
